property_id,locality,area_sqft,bedrooms,bathrooms,house_age,parking_spaces,furnishing,price_inr,data_kind,observed_on,area_basis,property_type,price_basis,source_url
demo-01956,Koyambedu,2940.0,5,5,13,2,Furnished,44533926.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01957,Kundrathur,857.0,2,1,26,2,Semi-Furnished,5125076.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01958,Porur,1886.0,4,3,31,0,Unfurnished,12584323.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01959,Egmore,2677.0,5,4,3,2,Semi-Furnished,52013097.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01960,Thiruporur,411.0,1,2,13,1,Furnished,1989235.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01961,Velachery,1942.0,4,3,35,2,Unfurnished,14333571.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01962,Chromepet,1545.0,3,4,31,0,Furnished,7698204.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01963,Teynampet,2974.0,5,5,35,2,Furnished,73478262.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01964,Teynampet,1609.0,3,2,6,1,Furnished,38407289.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01965,Ramapuram,1898.0,5,5,16,0,Semi-Furnished,22422454.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01966,Kodambakkam,469.0,1,1,4,1,Unfurnished,5591579.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01967,Kovur,497.0,1,1,31,2,Unfurnished,2756152.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01968,Thiruporur,1933.0,5,5,18,2,Semi-Furnished,7690340.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01969,Chromepet,1374.0,3,4,8,0,Semi-Furnished,8568832.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01970,Thiruporur,1263.0,3,4,3,2,Unfurnished,5351801.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01971,Thoraipakkam,380.0,1,1,26,1,Furnished,3662642.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01972,Porur,956.0,2,3,29,0,Furnished,6569527.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01973,Kilpauk,1957.0,5,6,31,1,Semi-Furnished,24846069.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01974,Kundrathur,995.0,2,1,34,2,Furnished,4466548.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01975,Adyar,1177.0,3,3,29,0,Semi-Furnished,21312866.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01976,Thoraipakkam,1062.0,2,3,28,0,Semi-Furnished,7345650.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01977,Kilpauk,798.0,2,1,29,0,Semi-Furnished,10412544.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01978,Adyar,574.0,1,1,35,1,Semi-Furnished,8295122.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01979,Teynampet,1783.0,5,6,16,0,Furnished,51611836.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01980,Porur,2402.0,5,4,27,2,Unfurnished,13632197.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01981,Navalur,430.0,1,2,29,0,Furnished,2803151.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01982,Adyar,813.0,2,3,4,0,Furnished,15571145.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01983,Ramapuram,1404.0,3,3,24,0,Furnished,16761920.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01984,Navalur,1121.0,2,2,12,2,Unfurnished,8953920.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01985,Teynampet,2315.0,4,4,4,2,Unfurnished,57775628.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01986,Thiruporur,852.0,2,2,6,0,Semi-Furnished,3431774.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01987,Egmore,389.0,1,1,4,1,Furnished,8694661.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01988,Egmore,1060.0,2,2,32,2,Furnished,15117705.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01989,Thoraipakkam,1486.0,3,3,27,2,Furnished,14460073.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01990,Kundrathur,400.0,1,2,3,0,Unfurnished,2238189.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01991,Kovur,2700.0,5,6,22,2,Semi-Furnished,16533598.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01992,Karapakkam,480.0,1,1,23,2,Furnished,6224796.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01993,Navalur,513.0,1,1,18,2,Semi-Furnished,3656666.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01994,Ramapuram,1320.0,3,2,21,1,Furnished,15116336.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01995,Adyar,1379.0,3,2,32,1,Unfurnished,19096211.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01996,Kundrathur,790.0,2,2,18,2,Semi-Furnished,4535923.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01997,Velachery,1078.0,2,1,23,2,Semi-Furnished,11175593.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01998,Karapakkam,389.0,1,2,20,1,Furnished,3301744.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01999,Karapakkam,2178.0,4,3,14,2,Unfurnished,19813389.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02000,Thiruporur,1099.0,2,1,32,1,Unfurnished,3475132.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02001,Anna Nagar,537.0,1,1,14,2,Unfurnished,7078772.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02002,Kodambakkam,710.0,2,1,28,0,Unfurnished,9114678.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02003,Kovur,2091.0,5,5,21,2,Furnished,13064738.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02004,Teynampet,934.0,2,3,24,1,Furnished,18010634.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02005,Chromepet,2494.0,5,6,27,1,Unfurnished,16923144.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02006,Kovur,1160.0,2,1,26,0,Furnished,6536763.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02007,Chromepet,444.0,1,1,20,1,Semi-Furnished,2497621.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02008,Teynampet,1138.0,2,2,22,0,Furnished,37025282.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02009,Navalur,782.0,2,1,18,2,Unfurnished,5631407.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02010,Koyambedu,443.0,1,2,12,2,Furnished,5783319.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02011,Kodambakkam,1089.0,3,2,26,1,Semi-Furnished,11025275.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02012,Chromepet,1071.0,2,2,31,2,Furnished,4910434.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02013,Thoraipakkam,1551.0,4,4,25,2,Semi-Furnished,14611323.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02014,Porur,1243.0,3,3,27,0,Furnished,9151189.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02015,Kilpauk,1631.0,3,3,29,0,Semi-Furnished,22744253.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02016,Kovur,1451.0,3,4,13,0,Furnished,9336987.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02017,Ramapuram,353.0,1,1,2,0,Semi-Furnished,4141347.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02018,Ramapuram,1402.0,4,4,12,1,Unfurnished,11962028.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02019,Kovur,478.0,1,2,27,1,Furnished,3209040.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02020,Kilpauk,1705.0,4,5,29,1,Furnished,24604978.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02021,Porur,1975.0,5,6,18,0,Semi-Furnished,18436549.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02022,Porur,2014.0,4,3,28,2,Unfurnished,13725919.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02023,Navalur,1221.0,3,4,2,2,Furnished,9410343.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02024,Anna Nagar,996.0,2,3,23,1,Furnished,14820749.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02025,Koyambedu,2224.0,5,6,24,0,Furnished,25206210.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02026,Navalur,793.0,2,3,18,1,Furnished,6419025.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02027,Velachery,1154.0,3,3,25,2,Semi-Furnished,10571402.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02028,Koyambedu,1637.0,4,5,17,2,Unfurnished,16851998.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02029,Kilpauk,1787.0,5,5,18,0,Unfurnished,20395056.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02030,Kundrathur,2135.0,5,6,21,2,Unfurnished,11311143.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02031,Egmore,575.0,1,1,28,2,Unfurnished,11113027.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02032,Anna Nagar,2789.0,5,6,8,1,Furnished,46881752.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02033,Porur,443.0,1,2,10,1,Furnished,3965904.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02034,Velachery,1482.0,3,4,15,1,Unfurnished,15854923.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02035,Thiruporur,2459.0,5,4,7,0,Semi-Furnished,10848815.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02036,Kundrathur,2229.0,4,5,12,1,Unfurnished,10738257.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02037,Adyar,2045.0,5,4,12,0,Semi-Furnished,37171351.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02038,Velachery,848.0,2,3,11,0,Furnished,9978843.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02039,Kovur,851.0,2,1,14,1,Furnished,6314428.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02040,Karapakkam,720.0,2,1,18,1,Furnished,7373039.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02041,Thoraipakkam,857.0,2,2,25,2,Unfurnished,7576707.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02042,Ramapuram,2278.0,4,4,10,1,Furnished,25885078.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02043,Ramapuram,1734.0,3,4,30,2,Furnished,17631219.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02044,Karapakkam,1510.0,4,4,17,2,Semi-Furnished,13797644.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02045,Velachery,1394.0,3,2,25,1,Unfurnished,14188535.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02046,Kovur,891.0,2,2,4,2,Unfurnished,4677441.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02047,Kundrathur,472.0,1,1,6,1,Furnished,2810429.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02048,Ramapuram,1466.0,3,3,16,1,Unfurnished,15285090.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02049,Porur,1775.0,5,5,13,0,Unfurnished,10834073.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02050,Chromepet,2803.0,5,6,17,0,Semi-Furnished,17819939.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02051,Kilpauk,1187.0,2,3,5,1,Unfurnished,17007339.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02052,Kodambakkam,1540.0,3,2,17,0,Furnished,18915112.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02053,Velachery,2060.0,4,3,24,1,Furnished,24495023.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02054,Ramapuram,1928.0,4,3,26,0,Unfurnished,21209614.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02055,Kodambakkam,434.0,1,1,8,0,Unfurnished,6034938.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02056,Ramapuram,1162.0,3,4,12,1,Unfurnished,13227771.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02057,Ramapuram,496.0,1,1,18,1,Furnished,5355302.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02058,Kodambakkam,361.0,1,1,18,2,Semi-Furnished,5987265.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02059,Kodambakkam,2225.0,4,4,28,2,Semi-Furnished,29448168.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02060,Thoraipakkam,455.0,1,2,14,2,Unfurnished,4185507.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02061,Kundrathur,907.0,2,3,24,0,Unfurnished,3656541.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02062,Chromepet,1295.0,3,3,31,1,Semi-Furnished,7496960.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02063,Ramapuram,2369.0,4,4,10,0,Unfurnished,25377926.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02064,Navalur,1181.0,3,3,29,0,Semi-Furnished,6588237.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02065,Koyambedu,388.0,1,2,11,0,Furnished,5314098.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02066,Ramapuram,1566.0,4,5,12,1,Unfurnished,16382699.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02067,Thoraipakkam,2573.0,5,4,23,0,Semi-Furnished,25960757.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02068,Kilpauk,2990.0,5,6,22,1,Furnished,46997787.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02069,Kovur,1635.0,4,4,19,0,Furnished,9923077.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02070,Egmore,1729.0,3,4,8,1,Unfurnished,34244002.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02071,Porur,2098.0,5,6,3,1,Unfurnished,15665293.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02072,Kodambakkam,1536.0,3,4,32,0,Furnished,16818845.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02073,Kilpauk,360.0,1,1,31,0,Furnished,4597692.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02074,Porur,2370.0,5,4,31,2,Unfurnished,18303776.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02075,Kodambakkam,1027.0,2,3,18,2,Semi-Furnished,12663964.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02076,Kovur,2420.0,5,4,31,0,Semi-Furnished,16869035.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02077,Kovur,819.0,2,1,17,2,Furnished,7131178.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02078,Karapakkam,2786.0,5,4,2,0,Furnished,25832555.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02079,Chromepet,1778.0,3,3,7,2,Semi-Furnished,7877871.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02080,Thiruporur,1394.0,3,2,9,0,Furnished,6948889.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02081,Anna Nagar,1018.0,2,1,13,1,Unfurnished,14731879.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02082,Kilpauk,2738.0,5,5,33,0,Unfurnished,31094296.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02083,Porur,410.0,1,1,11,0,Furnished,2983387.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02084,Chromepet,1698.0,3,3,22,1,Unfurnished,8987397.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02085,Porur,840.0,2,3,9,0,Furnished,7920644.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02086,Ramapuram,1632.0,3,4,23,1,Unfurnished,16714382.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02087,Porur,756.0,2,1,20,0,Semi-Furnished,6362012.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02088,Kilpauk,1688.0,4,5,5,0,Unfurnished,27832208.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02089,Adyar,967.0,2,1,16,2,Furnished,17184258.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02090,Thoraipakkam,481.0,1,1,3,2,Semi-Furnished,5134039.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02091,Kilpauk,563.0,1,1,32,2,Unfurnished,8036024.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02092,Teynampet,2396.0,4,5,25,0,Semi-Furnished,66252077.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02093,Egmore,754.0,2,1,33,1,Unfurnished,13143384.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02094,Chromepet,836.0,2,3,31,0,Furnished,4420140.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02095,Teynampet,1758.0,4,4,7,0,Unfurnished,49450114.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02096,Thoraipakkam,939.0,2,3,25,1,Semi-Furnished,9578419.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02097,Thiruporur,947.0,2,3,3,1,Semi-Furnished,4019858.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02098,Ramapuram,1128.0,2,2,34,1,Unfurnished,9039273.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02099,Karapakkam,1085.0,2,1,28,0,Unfurnished,7828938.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02100,Thoraipakkam,1419.0,4,5,24,2,Semi-Furnished,13331703.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02101,Porur,1391.0,3,3,35,2,Semi-Furnished,10077453.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02102,Chromepet,2523.0,5,5,30,0,Unfurnished,15416120.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02103,Chromepet,1860.0,4,4,31,0,Unfurnished,8033243.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02104,Thiruporur,383.0,1,1,3,1,Furnished,1637618.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02105,Karapakkam,899.0,2,1,0,1,Furnished,9043694.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02106,Teynampet,906.0,2,3,34,2,Semi-Furnished,24303200.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02107,Chromepet,1191.0,3,2,9,1,Furnished,7224203.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02108,Karapakkam,1078.0,2,2,15,0,Unfurnished,8946876.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02109,Karapakkam,2152.0,5,6,1,0,Furnished,18410124.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02110,Karapakkam,994.0,2,1,22,0,Furnished,9392270.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02111,Porur,1437.0,3,3,29,1,Unfurnished,9344300.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02112,Thoraipakkam,569.0,1,2,30,0,Semi-Furnished,4686221.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02113,Thoraipakkam,1903.0,5,6,20,2,Furnished,18995877.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02114,Ramapuram,1893.0,5,4,23,2,Semi-Furnished,22950669.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02115,Egmore,1700.0,4,4,18,0,Unfurnished,24920514.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02116,Velachery,916.0,2,1,16,2,Semi-Furnished,7982628.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02117,Kundrathur,425.0,1,1,19,1,Furnished,2708162.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
